order_id,date,time,customer_id,table_id,server_id
4928,2015-03-24,19:44:15,21,6,6
4929,2015-03-24,19:49:39,120,6,7
4930,2015-03-24,19:57:44,5,8,6
4931,2015-03-24,20:01:03,163,4,8
4932,2015-03-24,20:20:11,63,1,6
4933,2015-03-24,20:32:57,204,2,5
4934,2015-03-24,20:37:52,4,12,6
4935,2015-03-24,20:56:05,63,10,5
4936,2015-03-24,21:06:17,2,4,7
4937,2015-03-24,22:03:54,9,15,7
4938,2015-03-24,22:14:02,127,9,5
4939,2015-03-24,22:20:17,64,12,6
4940,2015-03-24,22:20:25,2,12,8
4941,2015-03-25,11:32:56,347,5,3
4942,2015-03-25,11:37:54,1,9,3
4943,2015-03-25,11:53:09,48,9,4
4944,2015-03-25,11:53:50,886,7,2
4945,2015-03-25,12:00:40,30,10,3
4946,2015-03-25,12:06:23,225,6,2
4947,2015-03-25,12:09:12,48,2,1
4948,2015-03-25,12:11:42,197,1,2
4949,2015-03-25,12:20:42,76,7,3
4950,2015-03-25,12:22:09,99,14,1
4951,2015-03-25,12:41:13,3,4,3
4952,2015-03-25,12:43:12,145,9,3
4953,2015-03-25,13:00:56,3,3,3
4954,2015-03-25,13:02:58,866,10,4
4955,2015-03-25,13:10:57,3,3,2
4956,2015-03-25,13:26:18,3,7,4
4957,2015-03-25,13:34:24,347,13,3
4958,2015-03-25,13:36:37,3,6,1
4959,2015-03-25,13:49:25,8,15,2
4960,2015-03-25,13:58:48,118,1,2
4961,2015-03-25,14:01:43,2,2,1
4962,2015-03-25,14:34:44,2,3,3
4963,2015-03-25,14:57:26,21,4,4
4964,2015-03-25,15:42:29,3,7,4
4965,2015-03-25,16:12:29,3,14,5
4966,2015-03-25,16:43:47,1,4,6
4967,2015-03-25,17:02:42,9,6,5
4968,2015-03-25,17:07:45,6,1,5
4969,2015-03-25,17:13:34,1,11,5
4970,2015-03-25,17:32:07,59,9,5
4971,2015-03-25,17:37:50,61,1,8
4972,2015-03-25,17:43:05,1,7,8
4973,2015-03-25,17:49:01,6,4,8
4974,2015-03-25,17:59:15,386,7,7
4975,2015-03-25,18:05:54,44,5,8
4976,2015-03-25,18:11:17,12,12,6
4977,2015-03-25,18:20:35,18,1,8
4978,2015-03-25,18:35:12,3,9,8
4979,2015-03-25,18:57:01,245,12,5
4980,2015-03-25,19:02:39,526,1,6
4981,2015-03-25,19:12:01,513,14,6
4982,2015-03-25,19:21:56,3,12,5
4983,2015-03-25,19:39:31,6,5,5
4984,2015-03-25,19:52:33,2,8,8
4985,2015-03-25,20:00:01,6,11,5
4986,2015-03-25,20:06:38,7,8,7
4987,2015-03-25,20:34:13,64,12,8
4988,2015-03-25,20:44:56,2,14,8
4989,2015-03-25,20:54:18,547,6,6
4990,2015-03-25,21:02:20,1,2,5
4991,2015-03-25,21:09:19,1,7,6
4992,2015-03-25,21:11:28,338,9,6
4993,2015-03-25,21:13:53,109,12,8
4994,2015-03-25,21:26:47,8,5,8
4995,2015-03-25,21:26:57,48,14,5
4996,2015-03-25,22:16:46,3,1,5
4997,2015-03-26,11:22:59,2,9,2
4998,2015-03-26,11:34:32,19,7,3
4999,2015-03-26,11:37:06,8,11,1
5000,2015-03-26,11:37:43,56,5,2
5001,2015-03-26,11:44:02,3,14,1
5002,2015-03-26,11:46:28,80,1,3
5003,2015-03-26,11:50:45,175,13,2
5004,2015-03-26,12:00:55,2,8,1
5005,2015-03-26,12:18:13,1,8,2
5006,2015-03-26,12:24:39,15,5,4
5007,2015-03-26,12:38:04,184,6,4
5008,2015-03-26,12:39:34,73,7,1
5009,2015-03-26,12:45:57,107,5,1
5010,2015-03-26,12:48:02,11,1,3
5011,2015-03-26,12:55:44,3,7,3
5012,2015-03-26,13:12:34,30,7,4
5013,2015-03-26,13:14:23,3,11,4
5014,2015-03-26,13:34:44,129,8,4
5015,2015-03-26,13:35:54,2,9,1
5016,2015-03-26,13:53:46,5,7,1
5017,2015-03-26,13:58:44,25,7,1
5018,2015-03-26,14:06:09,21,11,2
5019,2015-03-26,14:12:31,50,11,3
5020,2015-03-26,14:15:57,15,15,4
5021,2015-03-26,14:23:00,548,8,3
5022,2015-03-26,14:23:37,302,1,4
5023,2015-03-26,14:37:13,405,9,2
5024,2015-03-26,14:40:47,62,6,3
5025,2015-03-26,14:54:00,65,2,1
5026,2015-03-26,15:16:07,54,13,1
5027,2015-03-26,15:37:15,15,10,4
5028,2015-03-26,15:46:49,6,10,2
5029,2015-03-26,15:55:20,47,10,3
5030,2015-03-26,16:09:58,1,15,5
5031,2015-03-26,16:17:47,1,11,7
5032,2015-03-26,16:20:57,330,11,5
5033,2015-03-26,16:30:33,1,12,8
5034,2015-03-26,16:51:53,29,11,7
5035,2015-03-26,17:00:18,56,11,6
5036,2015-03-26,17:10:08,2,2,8
5037,2015-03-26,17:10:13,458,7,5
5038,2015-03-26,17:12:05,2,5,6
5039,2015-03-26,17:30:05,421,14,7
5040,2015-03-26,17:40:27,170,9,6
5041,2015-03-26,17:43:00,3,8,6
5042,2015-03-26,17:50:15,2,8,8
5043,2015-03-26,17:55:08,6,11,8
5044,2015-03-26,17:58:03,11,12,8
5045,2015-03-26,18:12:55,4,4,5
5046,2015-03-26,18:17:36,992,15,8
5047,2015-03-26,18:23:08,3,12,6
5048,2015-03-26,18:34:53,282,4,8
5049,2015-03-26,18:40:21,2,10,6
5050,2015-03-26,18:45:15,863,7,7
5051,2015-03-26,18:49:21,3,6,8
5052,2015-03-26,18:53:41,13,14,8
5053,2015-03-26,18:56:26,37,5,7
5054,2015-03-26,19:35:46,1,13,7
5055,2015-03-26,19:51:36,254,10,5
5056,2015-03-26,20:01:53,4,13,7
5057,2015-03-26,20:08:07,34,12,6
5058,2015-03-26,20:21:14,34,10,5
5059,2015-03-26,20:25:19,51,3,8
5060,2015-03-26,20:44:56,1,15,6
5061,2015-03-26,21:23:45,2,10,8
5062,2015-03-27,11:49:29,2,6,2
5063,2015-03-27,11:50:10,5,4,1
5064,2015-03-27,11:58:27,2,2,4
5065,2015-03-27,12:07:05,558,5,2
5066,2015-03-27,12:20:59,26,2,3
5067,2015-03-27,12:26:17,60,14,3
5068,2015-03-27,12:29:40,8,7,1
5069,2015-03-27,12:29:41,4,10,3
5070,2015-03-27,12:35:03,24,13,4
5071,2015-03-27,12:47:48,5,15,4
5072,2015-03-27,12:53:56,7,7,4
5073,2015-03-27,12:56:32,17,1,3
5074,2015-03-27,13:05:06,25,10,3
5075,2015-03-27,13:08:15,890,15,4
5076,2015-03-27,13:12:12,3,6,3
5077,2015-03-27,13:21:18,22,2,4
5078,2015-03-27,13:31:17,2,11,2
5079,2015-03-27,13:41:43,8,10,2
5080,2015-03-27,13:43:35,121,3,1
5081,2015-03-27,13:59:35,2,1,2
5082,2015-03-27,14:22:32,44,8,3
5083,2015-03-27,14:33:01,13,3,2
5084,2015-03-27,14:33:30,1,3,1
5085,2015-03-27,14:57:13,606,5,2
5086,2015-03-27,15:30:43,12,8,3
5087,2015-03-27,16:10:25,199,13,8
5088,2015-03-27,16:12:26,13,7,6
5089,2015-03-27,16:12:46,626,13,7
5090,2015-03-27,16:16:50,5,10,5
5091,2015-03-27,16:25:42,12,6,5
5092,2015-03-27,16:48:30,165,8,7
5093,2015-03-27,16:58:24,7,3,8
5094,2015-03-27,17:00:09,9,15,6
5095,2015-03-27,17:04:40,962,5,7
5096,2015-03-27,17:28:05,36,14,5
5097,2015-03-27,17:31:39,98,10,7
5098,2015-03-27,17:41:05,69,5,6
5099,2015-03-27,17:45:15,276,8,5
5100,2015-03-27,17:49:28,356,2,7
5101,2015-03-27,17:51:15,38,10,5
5102,2015-03-27,17:52:41,5,1,7
5103,2015-03-27,17:52:55,1,10,5
5104,2015-03-27,17:56:27,56,3,6
5105,2015-03-27,17:56:55,271,2,5
5106,2015-03-27,18:04:24,16,4,6
5107,2015-03-27,18:15:26,2,2,5
5108,2015-03-27,18:16:47,5,14,6
5109,2015-03-27,18:19:24,26,15,5
5110,2015-03-27,18:26:20,295,14,7
5111,2015-03-27,18:46:46,2,11,6
5112,2015-03-27,18:54:36,55,4,6
5113,2015-03-27,19:14:27,158,12,7
5114,2015-03-27,19:15:56,620,12,8
5115,2015-03-27,19:18:58,1,4,7
5116,2015-03-27,19:30:46,577,13,6
5117,2015-03-27,19:33:52,51,15,6
5118,2015-03-27,19:40:48,174,6,8
5119,2015-03-27,19:50:43,1,9,5
5120,2015-03-27,19:59:09,25,14,6
5121,2015-03-27,20:03:34,59,4,6
5122,2015-03-27,20:26:45,6,15,7
5123,2015-03-27,20:28:06,14,5,7
5124,2015-03-27,20:53:44,36,15,7
5125,2015-03-27,21:08:30,35,4,8
5126,2015-03-27,21:21:49,1,12,5
5127,2015-03-27,21:43:10,15,8,6
5128,2015-03-27,21:58:19,3,6,6
5129,2015-03-27,22:16:53,536,7,5
5130,2015-03-27,22:19:13,840,4,5
5131,2015-03-27,22:37:50,5,11,7
5132,2015-03-27,22:52:56,2,15,7
5133,2015-03-28,11:41:16,3,9,2
5134,2015-03-28,12:15:35,20,5,3
5135,2015-03-28,12:17:36,391,11,3
5136,2015-03-28,12:37:40,24,7,1
5137,2015-03-28,12:40:38,1,14,1
5138,2015-03-28,12:40:47,1,4,2
5139,2015-03-28,12:42:22,3,8,3
5140,2015-03-28,12:45:45,308,8,3
5141,2015-03-28,12:57:51,59,14,4
5142,2015-03-28,13:35:21,38,2,1
5143,2015-03-28,13:47:27,6,10,3
5144,2015-03-28,13:58:24,590,13,4
5145,2015-03-28,14:15:53,7,6,1
5146,2015-03-28,14:19:34,291,8,4
5147,2015-03-28,14:44:43,459,5,4
5148,2015-03-28,14:48:02,21,7,1
5149,2015-03-28,14:48:50,453,15,1
5150,2015-03-28,15:08:03,4,6,1
5151,2015-03-28,15:08:24,78,4,1
5152,2015-03-28,15:14:42,1,9,2
5153,2015-03-28,15:23:30,19,8,2
5154,2015-03-28,15:50:03,3,12,2
5155,2015-03-28,16:03:23,1,1,8
5156,2015-03-28,16:07:33,1,14,5
5157,2015-03-28,16:09:26,6,11,7
5158,2015-03-28,16:16:37,46,13,5
5159,2015-03-28,16:38:35,17,7,7
5160,2015-03-28,16:53:33,5,7,5
5161,2015-03-28,16:56:08,937,6,6
5162,2015-03-28,16:59:31,636,13,5
5163,2015-03-28,17:08:46,1,2,6
5164,2015-03-28,17:14:30,13,8,6
5165,2015-03-28,17:26:43,72,4,7
5166,2015-03-28,17:47:46,136,10,5
5167,2015-03-28,17:55:48,9,15,7
5168,2015-03-28,17:58:23,150,11,5
5169,2015-03-28,18:04:45,1,1,5
5170,2015-03-28,18:12:16,7,6,5
5171,2015-03-28,18:43:40,120,1,6
5172,2015-03-28,18:49:27,61,8,8
5173,2015-03-28,18:55:29,296,3,6
5174,2015-03-28,18:55:54,1,11,7
5175,2015-03-28,19:25:20,2,9,7
5176,2015-03-28,19:28:49,1,5,7
5177,2015-03-28,19:35:27,2,13,7
5178,2015-03-28,19:37:09,1,12,5
5179,2015-03-28,19:45:19,24,10,7
5180,2015-03-28,19:48:11,29,6,6
5181,2015-03-28,19:54:39,77,5,7
5182,2015-03-28,20:05:31,10,9,8
5183,2015-03-28,20:13:50,1,12,5
5184,2015-03-28,20:20:01,87,13,5
5185,2015-03-28,20:24:32,1,12,5
5186,2015-03-28,20:28:50,367,1,6
5187,2015-03-28,20:39:16,1,15,6
5188,2015-03-28,20:43:58,30,4,6
5189,2015-03-28,20:48:40,456,1,8
5190,2015-03-28,22:27:17,41,9,5
5191,2015-03-28,22:34:56,53,7,7
5192,2015-03-28,22:43:32,92,2,7
5193,2015-03-29,11:32:32,1,4,2
5194,2015-03-29,11:39:53,88,4,3
5195,2015-03-29,11:40:17,409,7,2
5196,2015-03-29,12:03:04,825,12,1
5197,2015-03-29,12:07:16,15,11,1
5198,2015-03-29,12:09:12,7,1,1
5199,2015-03-29,12:12:15,158,3,2
5200,2015-03-29,12:32:07,33,10,3
5201,2015-03-29,12:38:11,4,13,3
5202,2015-03-29,13:00:19,2,1,2
5203,2015-03-29,13:45:56,2,6,1
5204,2015-03-29,13:50:34,17,2,1
5205,2015-03-29,13:54:15,2,8,1
5206,2015-03-29,13:58:37,1,6,2
5207,2015-03-29,14:06:28,1,3,2
5208,2015-03-29,14:15:37,592,15,3
5209,2015-03-29,14:40:49,1,12,4
5210,2015-03-29,14:48:09,1,9,4
5211,2015-03-29,15:01:24,16,12,2
5212,2015-03-29,15:08:01,4,5,3
5213,2015-03-29,15:11:52,757,15,1
5214,2015-03-29,15:39:45,514,7,4
5215,2015-03-29,15:59:36,12,6,4
5216,2015-03-29,16:10:29,16,9,8
5217,2015-03-29,16:10:38,9,9,7
5218,2015-03-29,16:17:59,1,10,8
5219,2015-03-29,16:23:18,5,13,8
5220,2015-03-29,16:50:51,1,5,6
5221,2015-03-29,16:50:56,1,11,5
5222,2015-03-29,16:58:46,37,3,8
5223,2015-03-29,16:59:08,1,4,8
5224,2015-03-29,17:02:33,1,8,5
5225,2015-03-29,17:40:52,20,8,8
5226,2015-03-29,17:43:56,15,10,5
5227,2015-03-29,17:44:17,2,3,6
5228,2015-03-29,17:47:22,1,13,8
5229,2015-03-29,18:33:39,2,9,6
5230,2015-03-29,18:37:13,3,9,8
5231,2015-03-29,18:42:15,224,12,5
5232,2015-03-29,18:52:20,531,11,6
5233,2015-03-29,18:53:49,12,7,8
5234,2015-03-29,19:05:13,12,8,8
5235,2015-03-29,19:05:52,116,4,6
5236,2015-03-29,19:09:56,61,9,5
5237,2015-03-29,19:17:09,2,4,7
5238,2015-03-29,19:23:01,1,10,7
5239,2015-03-29,19:23:31,15,7,6
5240,2015-03-29,19:43:26,39,4,8
5241,2015-03-29,19:53:21,2,8,6
5242,2015-03-29,19:56:06,5,15,8
5243,2015-03-29,20:03:49,6,9,8
5244,2015-03-29,20:26:29,4,6,6
5245,2015-03-29,20:29:18,18,7,5
5246,2015-03-29,22:27:29,75,10,6
5247,2015-03-30,10:50:46,25,3,4
5248,2015-03-30,11:15:48,3,9,1
5249,2015-03-30,11:25:41,1,1,4
5250,2015-03-30,11:42:06,264,13,4
5251,2015-03-30,11:52:18,20,10,4
5252,2015-03-30,12:12:58,1,2,3
5253,2015-03-30,12:16:02,4,7,2
5254,2015-03-30,12:18:47,231,14,1
5255,2015-03-30,12:30:24,156,15,1
5256,2015-03-30,12:36:09,395,3,3
5257,2015-03-30,12:37:26,51,5,4
5258,2015-03-30,12:44:10,13,3,4
5259,2015-03-30,12:52:24,14,6,3
5260,2015-03-30,12:57:03,2,13,4
5261,2015-03-30,13:09:48,73,11,2
5262,2015-03-30,13:20:55,45,4,2
5263,2015-03-30,13:23:38,2,5,1
5264,2015-03-30,13:24:35,425,10,3
5265,2015-03-30,13:29:48,9,9,1
5266,2015-03-30,13:53:43,1,7,2
5267,2015-03-30,14:17:09,7,7,1
5268,2015-03-30,14:27:07,378,15,4
5269,2015-03-30,15:05:00,537,8,1
5270,2015-03-30,15:12:32,22,12,4
5271,2015-03-30,15:23:57,722,15,1
5272,2015-03-30,15:39:12,393,6,1
5273,2015-03-30,15:41:35,270,12,4
5274,2015-03-30,15:55:42,350,13,2
5275,2015-03-30,16:00:53,10,4,7
5276,2015-03-30,16:17:55,162,4,6
5277,2015-03-30,16:18:59,42,3,7
5278,2015-03-30,16:41:21,123,10,8
5279,2015-03-30,16:44:53,2,12,5
5280,2015-03-30,16:52:59,134,12,6
5281,2015-03-30,16:56:04,728,6,8
5282,2015-03-30,17:01:37,5,11,7
5283,2015-03-30,17:09:36,902,1,5
5284,2015-03-30,17:11:39,10,10,5
5285,2015-03-30,17:34:44,2,8,7
5286,2015-03-30,17:49:12,1,13,6
5287,2015-03-30,18:03:19,200,15,8
5288,2015-03-30,18:08:42,36,9,5
5289,2015-03-30,18:17:13,6,10,7
5290,2015-03-30,18:18:27,53,14,7
5291,2015-03-30,18:22:03,7,6,6
5292,2015-03-30,18:36:47,16,3,6
5293,2015-03-30,18:45:13,358,8,6
5294,2015-03-30,18:50:34,83,6,8
5295,2015-03-30,19:10:56,169,10,6
5296,2015-03-30,19:30:56,44,12,6
5297,2015-03-30,19:41:51,938,8,8
5298,2015-03-30,20:08:49,3,5,7
5299,2015-03-30,20:10:10,4,9,5
5300,2015-03-30,20:17:59,1,7,5
5301,2015-03-30,21:04:56,36,3,7
5302,2015-03-30,21:15:23,55,12,7
5303,2015-03-30,21:15:27,129,5,6
5304,2015-03-30,21:16:48,7,9,8
5305,2015-03-30,21:34:09,1,14,8
5306,2015-03-30,21:35:15,64,3,6
5307,2015-03-30,21:44:36,991,7,5
5308,2015-03-30,21:53:36,5,3,5
5309,2015-03-31,11:22:20,2,7,3
5310,2015-03-31,12:00:51,5,5,4
5311,2015-03-31,12:02:45,14,14,4
5312,2015-03-31,12:06:28,4,5,3
5313,2015-03-31,12:24:23,8,10,2
5314,2015-03-31,12:33:13,67,3,4
5315,2015-03-31,12:48:46,7,7,1
5316,2015-03-31,12:59:45,11,13,2
5317,2015-03-31,13:04:13,1,11,2
5318,2015-03-31,13:11:16,541,5,4
5319,2015-03-31,13:19:18,12,15,2
5320,2015-03-31,13:22:56,7,13,2
5321,2015-03-31,13:29:47,1,7,4
5322,2015-03-31,13:35:58,65,15,4
5323,2015-03-31,13:41:03,361,3,1
5324,2015-03-31,13:41:15,1,5,3
5325,2015-03-31,13:44:52,2,14,3
5326,2015-03-31,13:50:17,2,15,3
5327,2015-03-31,13:51:47,51,13,4
5328,2015-03-31,14:23:57,555,3,4
5329,2015-03-31,14:48:27,15,4,2
5330,2015-03-31,14:48:47,7,10,4
5331,2015-03-31,14:50:38,173,1,2
5332,2015-03-31,14:51:37,146,15,1
5333,2015-03-31,15:16:44,4,15,2
5334,2015-03-31,15:29:36,2,13,1
5335,2015-03-31,15:31:09,8,15,4
5336,2015-03-31,15:32:39,187,4,3
5337,2015-03-31,15:34:31,102,14,2
5338,2015-03-31,16:06:36,82,4,5
5339,2015-03-31,16:12:55,279,2,5
5340,2015-03-31,16:21:00,4,4,6
5341,2015-03-31,16:24:16,7,12,7
5342,2015-03-31,17:17:38,1,15,7
5343,2015-03-31,17:19:08,375,10,5
5344,2015-03-31,17:22:40,44,4,7
5345,2015-03-31,17:30:29,5,10,7
5346,2015-03-31,17:30:58,1,8,8
5347,2015-03-31,17:33:17,126,8,7
5348,2015-03-31,17:37:44,153,6,8
5349,2015-03-31,17:42:09,82,3,6
5350,2015-03-31,17:54:10,3,6,5
5351,2015-03-31,18:04:00,523,14,7
5352,2015-03-31,18:04:35,158,7,8
5353,2015-03-31,18:40:10,77,1,5
5354,2015-03-31,18:50:19,73,6,8
5355,2015-03-31,18:51:00,489,7,8
5356,2015-03-31,18:52:00,585,9,5
5357,2015-03-31,18:55:22,48,10,7
5358,2015-03-31,19:07:27,13,7,6
5359,2015-03-31,19:13:16,9,3,7
5360,2015-03-31,19:15:48,258,7,8
5361,2015-03-31,19:40:42,70,1,6
5362,2015-03-31,19:59:23,1,8,6
5363,2015-03-31,20:15:58,2,7,5
5364,2015-03-31,20:16:14,474,6,5
5365,2015-03-31,20:31:48,421,10,8
5366,2015-03-31,21:01:41,698,12,6
5367,2015-03-31,21:58:06,14,4,8
5368,2015-03-31,21:58:47,199,8,7
5369,2015-03-31,22:05:04,277,8,6
5370,2015-03-31,22:15:48,6,8,8
5371,2015-04-01,11:17:06,2,7,1
5372,2015-04-01,11:42:11,978,4,3
5373,2015-04-01,11:48:13,1,3,3
5374,2015-04-01,12:07:01,49,1,4
5375,2015-04-01,12:09:13,73,1,2
5376,2015-04-01,12:13:26,92,13,1
5377,2015-04-01,12:17:20,4,2,3
5378,2015-04-01,12:32:00,124,13,2
5379,2015-04-01,12:35:05,3,14,2
5380,2015-04-01,12:40:08,278,4,3
5381,2015-04-01,12:46:09,3,7,4
5382,2015-04-01,12:46:11,103,6,2
5383,2015-04-01,12:49:09,198,6,3
5384,2015-04-01,12:55:14,2,6,3
5385,2015-04-01,12:57:30,3,6,3
5386,2015-04-01,12:57:44,191,11,2
5387,2015-04-01,12:59:48,1,7,2
5388,2015-04-01,13:12:00,2,3,3
5389,2015-04-01,13:32:58,17,6,2
5390,2015-04-01,13:35:10,593,15,1
5391,2015-04-01,13:39:52,38,15,3
5392,2015-04-01,13:58:04,10,1,3
5393,2015-04-01,13:59:22,851,9,3
5394,2015-04-01,14:05:26,18,15,3
5395,2015-04-01,14:12:09,14,3,4
5396,2015-04-01,14:41:29,12,2,1
5397,2015-04-01,14:58:56,6,4,1
5398,2015-04-01,15:11:01,6,5,3
5399,2015-04-01,15:12:18,97,15,4
5400,2015-04-01,15:35:16,1,4,2
5401,2015-04-01,15:42:42,92,5,2
5402,2015-04-01,15:54:54,3,4,3
5403,2015-04-01,16:13:54,10,6,7
5404,2015-04-01,16:19:31,2,15,6
5405,2015-04-01,16:25:02,35,2,5
5406,2015-04-01,16:25:54,132,7,5
5407,2015-04-01,16:38:26,8,10,6
5408,2015-04-01,17:22:22,2,2,5
5409,2015-04-01,17:23:17,3,1,7
5410,2015-04-01,17:34:22,256,15,5
5411,2015-04-01,17:35:33,4,5,5
5412,2015-04-01,17:39:42,185,4,5
5413,2015-04-01,17:56:07,7,6,7
5414,2015-04-01,17:58:34,2,2,7
5415,2015-04-01,18:05:33,130,3,8
5416,2015-04-01,18:16:13,19,1,6
5417,2015-04-01,18:35:42,1,9,7
5418,2015-04-01,18:36:50,741,7,6
5419,2015-04-01,19:04:32,2,5,7
5420,2015-04-01,19:06:29,8,14,8
5421,2015-04-01,19:17:13,10,5,7
5422,2015-04-01,19:20:19,22,1,6
5423,2015-04-01,19:23:19,201,2,8
5424,2015-04-01,19:29:17,1,11,7
5425,2015-04-01,19:33:04,604,8,8
5426,2015-04-01,19:39:53,71,4,7
5427,2015-04-01,19:48:16,691,4,7
5428,2015-04-01,19:49:32,255,4,7
5429,2015-04-01,19:54:31,583,7,8
5430,2015-04-01,20:08:29,50,11,6
5431,2015-04-01,20:27:58,8,10,7
5432,2015-04-01,21:23:53,15,12,8
5433,2015-04-01,21:44:14,77,1,5
5434,2015-04-01,21:57:37,14,9,6
5435,2015-04-01,22:02:06,134,12,5
5436,2015-04-01,22:14:04,1,4,7
5437,2015-04-01,22:41:48,280,9,6
5438,2015-04-02,11:37:27,3,1,2
5439,2015-04-02,11:40:19,658,14,2
5440,2015-04-02,11:52:41,2,12,3
5441,2015-04-02,11:53:01,1,10,4
5442,2015-04-02,12:02:57,245,9,4
5443,2015-04-02,12:05:52,258,11,1
5444,2015-04-02,12:14:05,142,7,3
5445,2015-04-02,12:21:54,745,15,3
5446,2015-04-02,12:30:18,4,4,4
5447,2015-04-02,12:36:01,273,13,2
5448,2015-04-02,12:41:56,8,12,2
5449,2015-04-02,12:51:18,31,13,4
5450,2015-04-02,12:52:00,16,2,1
5451,2015-04-02,12:57:59,1,7,1
5452,2015-04-02,12:58:32,41,10,3
5453,2015-04-02,12:58:44,151,10,2
5454,2015-04-02,12:59:47,2,11,1
5455,2015-04-02,13:01:17,600,10,4
5456,2015-04-02,13:01:37,30,4,1
5457,2015-04-02,13:08:42,2,13,1
5458,2015-04-02,13:11:16,71,8,1
5459,2015-04-02,13:16:43,2,15,4
5460,2015-04-02,13:27:25,1,8,3
5461,2015-04-02,13:50:18,95,9,1
5462,2015-04-02,14:57:11,1,9,1
5463,2015-04-02,15:25:51,1,14,2
5464,2015-04-02,15:26:14,143,14,4
5465,2015-04-02,15:28:26,1,9,3
5466,2015-04-02,15:29:15,241,9,4
5467,2015-04-02,15:45:57,218,1,2
5468,2015-04-02,16:03:04,2,2,5
5469,2015-04-02,16:23:58,27,12,7
5470,2015-04-02,16:25:44,1,6,6
5471,2015-04-02,16:26:51,64,7,5
5472,2015-04-02,16:27:44,1,10,8
5473,2015-04-02,16:33:08,660,4,5
5474,2015-04-02,16:59:43,3,5,7
5475,2015-04-02,17:07:48,93,1,5
5476,2015-04-02,17:08:36,1,12,5
5477,2015-04-02,17:17:20,3,8,5
5478,2015-04-02,17:19:53,16,3,7
5479,2015-04-02,17:32:17,41,9,5
5480,2015-04-02,17:48:05,992,3,6
5481,2015-04-02,17:57:40,1,12,7
5482,2015-04-02,18:06:43,1,4,7
5483,2015-04-02,18:15:08,8,5,8
5484,2015-04-02,18:27:15,9,14,6
5485,2015-04-02,18:27:22,419,12,5
5486,2015-04-02,18:30:14,520,11,8
5487,2015-04-02,19:19:54,409,10,8
5488,2015-04-02,19:22:17,2,8,8
5489,2015-04-02,19:27:27,12,3,8
5490,2015-04-02,19:51:51,149,5,7
5491,2015-04-02,20:04:13,6,15,8
5492,2015-04-02,20:52:16,80,14,7
5493,2015-04-02,20:52:41,3,11,7
5494,2015-04-02,21:04:03,6,14,7
5495,2015-04-02,21:06:39,352,13,7
5496,2015-04-02,21:41:03,4,6,6
5497,2015-04-02,22:13:02,766,11,6
5498,2015-04-02,22:15:45,6,12,8
5499,2015-04-02,22:27:54,1,3,6
5500,2015-04-03,11:22:06,4,14,4
5501,2015-04-03,11:40:05,2,8,2
5502,2015-04-03,11:44:44,25,5,2
5503,2015-04-03,12:02:33,1,8,3
5504,2015-04-03,12:07:15,61,5,1
5505,2015-04-03,12:09:00,392,5,2
5506,2015-04-03,12:22:11,8,9,3
5507,2015-04-03,12:29:18,2,15,4
5508,2015-04-03,12:31:10,11,7,2
5509,2015-04-03,12:33:41,202,4,4
5510,2015-04-03,12:43:38,47,12,2
5511,2015-04-03,12:55:54,1,5,4
5512,2015-04-03,12:59:05,31,9,1
5513,2015-04-03,13:03:41,19,4,1
5514,2015-04-03,13:19:23,6,4,2
5515,2015-04-03,13:24:51,1,4,4
5516,2015-04-03,13:29:45,869,6,2
5517,2015-04-03,13:39:40,2,15,1
5518,2015-04-03,13:46:06,2,11,1
5519,2015-04-03,13:46:32,2,11,2
5520,2015-04-03,13:47:13,40,1,2
5521,2015-04-03,14:09:35,16,1,3
5522,2015-04-03,14:41:41,4,6,4
5523,2015-04-03,14:47:14,14,14,1
5524,2015-04-03,14:56:00,87,1,4
5525,2015-04-03,15:19:53,5,12,4
5526,2015-04-03,15:21:49,531,13,2
5527,2015-04-03,15:31:12,6,5,1
5528,2015-04-03,15:57:56,2,2,4
5529,2015-04-03,16:16:53,712,3,5
5530,2015-04-03,16:23:57,242,2,7
5531,2015-04-03,16:25:44,7,13,7
5532,2015-04-03,16:39:02,305,12,6
5533,2015-04-03,16:40:10,27,11,5
5534,2015-04-03,17:04:30,8,2,7
5535,2015-04-03,17:19:22,301,15,7
5536,2015-04-03,17:22:10,157,11,8
5537,2015-04-03,17:49:38,5,13,8
5538,2015-04-03,18:01:29,53,6,7
5539,2015-04-03,18:13:35,9,3,5
5540,2015-04-03,18:13:45,1,13,6
5541,2015-04-03,18:25:22,752,1,7
5542,2015-04-03,18:44:00,34,3,6
5543,2015-04-03,18:48:12,50,3,5
5544,2015-04-03,19:04:14,50,2,7
5545,2015-04-03,19:05:13,35,9,8
5546,2015-04-03,19:26:13,5,4,7
5547,2015-04-03,19:27:22,809,15,8
5548,2015-04-03,19:30:34,59,14,5
5549,2015-04-03,19:40:36,85,3,8
5550,2015-04-03,19:52:03,17,13,7
5551,2015-04-03,20:15:25,5,1,6
5552,2015-04-03,20:20:16,1,5,8
5553,2015-04-03,20:25:28,8,10,5
5554,2015-04-03,20:28:49,2,4,5
5555,2015-04-03,20:39:59,80,2,7
5556,2015-04-03,20:42:09,404,3,7
5557,2015-04-03,21:05:38,5,10,5
5558,2015-04-03,21:48:03,7,4,8
5559,2015-04-03,21:55:15,85,4,8
5560,2015-04-03,22:05:31,2,4,8
5561,2015-04-03,22:08:55,590,14,6
5562,2015-04-03,22:12:28,9,14,8
